cognitive_ability	math_score	english_score	birth_year	studying_time	grade	female	male	income_status	mother_edu	father_edu	sibling_number
-0.534999013	77.94202423	77.27867126	1998	0	9	1	0	3	2	2	2
0.500105977	65.29962158	56.24178314	1997	0	9	0	1	3	2	2	1
-0.671743989	47.3085022	46.50248337	1998	0	9	0	1	3	2	2	2
0.349110991	58.00592422	58.579216	1999	0	9	1	0	3	2	3	1
0.640011013	76.483284	68.70808411	1999	0	9	0	1	3	3	3	1
-0.592777014	54.60219955	66.76022339	1999	0	9	1	0	4	3	3	3
-0.612057984	75.99703979	72.2142334	1997	0	9	0	1	3	2	3	1
-0.84295398	62.86838531	67.14979553	1998	2	9	1	0	3	3	3	1
-0.495478988	73.56580353	76.88909912	1998	2	9	1	0	2	1	3	1
-0.872026026	77.45578003	64.8123703	1999	1	9	1	0	2	6	3	1
-1.071226001	74.05205536	68.31851196	1999	0	9	0	1	3	2	3	2
-0.082653999	78.91452026	67.92893982	1998	3	9	0	1	2	6	3	1
-0.934382021	71.62081909	68.70808411	1998	0	9	0	1	3	1	6	2
0.114748001	58.97841644	59.74793243	1997	0	9	0	1	2	3	3	1
0.194656	68.70334625	69.09765625	1998	0	9	0	1	3	4	7	1
-0.372593999	75.51079559	69.48722839	1997	0	9	0	1	3	2	3	1
-0.688575983	62.38214111	57.41049957	1999	2	9	0	1	3	2	2	1
-0.487323999	66.27210999	49.61906052	1998	3	9	0	1	3	3	3	1
-0.709811985	62.38214111	50.3982048	1998	1	9	0	1	3	3	3	1
0.030778	72.59331512	71.43508911	1997	0	9	0	1	2	2	2	1
-0.456835985	71.62081909	81.1743927	1998	0	9	1	0	2	3	3	3
0.565207005	78.42826843	77.27867126	1996	0	9	0	1	3	2	2	1
-0.208340004	48.28099442	53.51477814	1998	0	9	1	0	3	2	3	1
-0.404947996	72.59331512	76.88909912	1999	0	9	1	0	2	2	7	1
-0.098089002	69.67583466	70.26637268	1998	0	9	1	0	2	2	3	2
-0.146889001	71.13457489	76.49952698	1998	2	9	1	0	3	2	2	1
0.403281003	80.8595047	81.1743927	1997	2	9	1	0	3	2	3	3
-1.263983011	75.51079559	74.16209412	1996	2	9	1	0	3	2	6	3
-0.492054999	69.18959045	80.39524841	1998	2	9	1	0	3	6	3	1
-0.646618009	83.29073334	82.3431015	1998	0	9	0	1	2	2	2	1
0.390778005	71.13457489	71.43508911	1998	2	9	1	0	3	6	3	2
-0.306075007	79.40076447	85.07010651	1998	10	9	1	0	3	1	3	2
-0.44273299	78.42826843	80.00567627	1998	0	9	0	1	3	3	2	1
-0.219283998	80.37325287	75.33081055	1998	4	9	0	1	3	3	3	1
-0.316188008	65.78586578	74.55166626	1997	1	9	1	0	3	3	2	1
-0.493782014	63.35463333	70.26637268	1998	3	9	1	0	4	1	6	3
0.619723976	80.8595047	79.22653198	1999	3	9	0	1	3	3	3	1
-0.860302985	79.40076447	71.04551697	1998	2	9	0	1	3	3	3	1
0.719181001	68.21709442	80.00567627	1998	2	9	1	0	2	1	2	1
-0.688575983	73.56580353	57.02092743	1999	0	9	0	1	3	3	2	1
-0.563983023	81.3457489	83.90139008	1998	1	9	0	1	3	3	5	3
-0.721044004	68.70334625	78.83695984	1998	0	9	1	0	3	3	2	2
-0.595952988	67.73085022	63.25407791	1998	2	9	0	1	3	2	6	1
1.013375044	68.21709442	64.8123703	1996	0	9	0	1	3	3	3	3
-0.483449996	69.18959045	76.88909912	1999	0	9	1	0	3	2	6	3
-0.489015013	65.78586578	84.29096222	1998	2	9	1	0	3	2	3	1
-0.83869499	62.38214111	69.09765625	1998	1	9	1	0	2	6	3	2
-1.021967053	58.49216843	80.00567627	1999	0	9	1	0	3	2	3	3
-0.487323999	75.99703979	79.61610413	1998	0	9	1	0	2	2	3	1
-0.637902021	52.1709671	48.45034409	1996	2	9	0	1	2	2	6	2
-0.643823981	57.03343201	49.61906052	1997	0	9	0	1	2	3	2	1
-0.203480005	81.8319931	83.90139008	1999	0	9	1	0	2	2	2	3
0.073536001	71.13457489	81.1743927	1999	2	9	0	1	2	3	3	1
-0.002523	72.10707092	76.49952698	1999	0	9	1	0	3	3	3	2
0.092974998	67.73085022	72.2142334	1998	0	9	1	0	3	2	2	0
-0.642051995	54.60219955	54.29392242	1998	0	9	0	1	2	3	6	1
1.439739943	80.8595047	53.90435028	1997	0	9	1	0	3	2	2	1
-0.390475988	72.59331512	67.14979553	1998	0	9	0	1	3	2	6	3
-0.103303	49.25348663	57.02092743	1998	1	9	1	0	3	3	5	3
-0.115510002	79.88700867	84.68053436	1998	10	9	1	0	3	6	6	1
-0.729067028	71.13457489	66.37065125	1998	3	9	0	1	3	3	3	1
-0.38795501	82.31824493	73.38294983	1999	0	9	0	1	3	6	6	0
0.462462008	73.07955933	68.70808411	1998	0	9	0	1	3	2	3	1
0.189260006	67.73085022	71.82466125	1997	0	9	1	0	3	1	2	1
0.68145901	76.483284	83.51181793	1996	0	9	0	1	2	2	3	1
-0.456835985	74.53829956	76.10995483	1996	2	9	0	1	3	2	3	1
-1.434417009	66.27210999	55.46263885	1998	4	9	0	1	2	1	3	1
0.075862996	65.29962158	76.88909912	1998	0	9	1	0	2	2	3	2
-0.893441975	60.43715286	65.59150696	1998	0	9	1	0	2	1	2	1
-1.003878951	66.75835419	73.77252197	1998	2	9	1	0	3	6	3	1
-0.015204	55.08844376	54.29392242	1998	0	9	0	1	4	2	2	1
-1.021967053	75.99703979	84.29096222	1999	3	9	1	0	2	6	2	2
-0.140530005	86.69445801	80.00567627	1999	4	9	1	0	3	6	6	0
-0.148219004	82.80448914	82.3431015	1999	0	9	1	0	3	2	6	1
-0.944840014	55.57469177	57.80007172	1997	0	9	1	0	3	2	2	2
-0.70480603	80.37325287	81.95352936	2000	0	9	1	0	3	2	3	1
0.167648003	65.29962158	69.48722839	1998	0	9	0	1	3	1	2	2
-1.565927029	40.01480865	52.34606552	1997	0	9	1	0	3	2	3	2
-0.927071989	63.35463333	74.16209412	1998	1	9	1	0	3	2	3	1
-0.36631301	75.02454376	59.74793243	1999	0	9	0	1	3	3	3	1
-0.315898001	70.64833069	70.65594482	1998	0	9	0	1	3	3	3	1
-0.636857986	82.80448914	71.43508911	1998	0	9	0	1	3	2	2	2
-0.138937995	44.87726974	66.76022339	1998	1	9	1	0	3	3	2	2
0.483507991	81.3457489	80.39524841	1997	0	9	0	1	3	2	2	1
0.241964996	83.77697754	76.88909912	1998	2	9	0	1	3	2	2	2
-0.219109997	57.03343201	62.08536148	1997	3	9	1	0	2	6	3	1
-0.150950998	78.42826843	61.69578934	1998	0	9	0	1	3	2	3	1
0.250647008	76.9695282	69.09765625	1997	0	9	0	1	3	1	2	1
0.490851998	75.51079559	82.3431015	1996	2	9	1	0	2	2	3	1
-0.456835985	60.43715286	65.9810791	1998	0	9	0	1	3	2	3	2
-0.203480005	77.94202423	83.90139008	1998	0	9	1	0	3	1	3	4
0.312027007	77.45578003	77.66824341	1999	1	9	0	1	1	3	2	1
0.570410013	86.20821381	85.84925079	1998	0	9	0	1	3	2	3	1
-0.685375988	63.84087753	54.68349457	1998	0	9	0	1	3	1	2	1
0.507332027	48.28099442	53.12520599	1997	0	9	0	1	3	3	3	3
-0.09567	86.20821381	80.00567627	1996	0	9	0	1	2	2	3	1
0.192629993	64.81336975	57.80007172	1998	0	9	0	1	3	6	6	2
-1.302736044	54.97963333	55.94051361	1999	0	7	1	0	3	2	6	3
-2.02896595	56.89562988	61.01160431	1999	0	7	0	1	2	2	3	3
-1.256402969	61.68562698	69.63246155	2000	0	7	0	1	2	1	1	2
-1.286926985	59.13096237	66.08269501	1999	1	7	1	0	1	2	3	2
-1.942991018	60.08896255	63.54715347	1999	2	7	1	0	2	2	2	0
-0.538161993	57.85363007	55.94051361	2000	5	7	1	0	3	2	3	3
0.019812999	77.33293915	75.71777344	2001	0	7	1	0	2	1	2	3
-0.183910996	63.92095566	62.27937698	1999	0	7	0	1	3	6	6	2
-1.427258968	63.92095566	63.04004288	1999	0	7	0	1	3	3	3	1
0.088184997	74.4589386	69.63246155	2002	0	7	0	1	3	6	6	1
0.434502989	83.40026093	72.1680069	2001	0	7	0	1	3	3	6	1
0.032853	76.05561066	79.77464294	2001	0	7	1	0	3	2	3	3
-0.325587004	69.66894531	80.78886414	2000	0	7	1	0	3	4	3	1
0.417349011	77.97160339	71.407341	2000	0	7	0	1	3	2	3	1
0.328469992	85.31626129	67.85758209	1999	0	7	0	1	2	3	3	2
0.179929003	55.93763351	64.05426025	1999	0	7	0	1	1	3	2	2
-1.282204032	69.66894531	78.76042938	1998	2	7	1	0	2	2	2	2
-1.00969696	58.17296219	63.29359818	2001	0	7	0	1	1	3	3	3
0.883382976	82.44226837	82.31018829	2001	0	7	1	0	2	3	2	2
-1.76504004	62.96295547	63.54715347	1996	3	7	0	1	3	2	3	2
-1.889201045	55.93763351	67.60402679	2000	0	7	0	1	2	1	1	2
-1.516621947	78.61026764	69.88601685	1999	0	7	1	0	2	3	3	2
-0.025084	78.61026764	64.56137085	1999	0	7	0	1	2	2	3	1
0.184314996	90.42559052	81.80308533	2001	0	7	0	1	2	2	3	2
-0.042282	88.19025421	84.84574127	2001	0	7	1	0	1	3	6	2
-0.08439	69.349617	62.53293228	1999	0	7	0	1	2	6	3	2
0.559363008	83.40026093	77.74620819	2001	0	7	1	0	1	2	2	3
-0.00561	59.13096237	66.08269501	1999	0	7	0	1	3	1	6	2
-0.953580022	60.08896255	54.92629623	2000	0	7	0	1	5	2	2	1
-1.899675012	75.73627472	75.97132874	2000	0	7	1	0	3	2	3	4
-0.159621	74.4589386	80.78886414	2002	0	7	1	0	3	3	6	1
-1.069658041	75.41693878	74.70355225	2000	0	7	1	0	2	3	2	3
-0.608717024	77.97160339	69.12535095	1999	0	7	1	0	2	1	3	2
-2.02896595	59.45029449	63.04004288	2000	1	7	1	0	3	3	3	2
-0.837835014	67.11428833	69.63246155	2000	0	7	0	1	3	2	2	1
-1.433137059	59.76962662	63.04004288	1999	0	7	0	1	2	2	2	2
-1.179504991	54.97963333	53.91207886	1999	0	7	0	1	2	2	2	1
-0.899963975	68.07228088	52.89785767	1999	0	7	0	1	2	2	3	2
0.152978003	82.76159668	76.9855423	2000	1	7	0	1	3	8	3	1
0.04098	60.08896255	64.05426025	2001	2	7	1	0	1	2	3	2
1.703652024	85.95492554	87.88838959	2000	0	7	1	0	3	1	3	3
-0.45876801	74.77827454	72.67511749	2000	1	7	1	0	3	2	3	3
-0.489668012	69.349617	74.44999695	2001	0	7	1	0	2	7	7	1
0.766215026	90.10625458	86.36706543	1999	2	7	1	0	3	2	3	2
1.388257027	82.44226837	80.78886414	2000	0	7	1	0	3	2	3	2
0.028049	86.59358978	86.36706543	2001	0	7	1	0	3	3	2	1
0.589241982	85.31626129	86.62062073	2000	1	7	1	0	3	2	2	2
-0.521287978	61.68562698	52.39075089	2000	0	7	0	1	3	2	6	1
-0.295367002	62.00495911	57.96895218	2000	0	7	0	1	3	1	2	1
-0.295367002	61.04695892	55.43340302	2000	0	7	0	1	3	1	2	2
-0.321132988	62.32429123	56.95473099	2000	0	7	0	1	3	2	2	1
-0.357717007	57.85363007	58.47605896	2001	0	7	0	1	2	1	3	1
-0.802974999	69.03028107	71.407341	2000	0	7	1	0	3	1	3	2
-0.802974999	71.90428162	73.68933868	2000	0	7	1	0	1	3	2	1
-0.539273024	85.95492554	83.57796478	1999	0	7	0	1	3	2	3	1
-1.064003944	61.04695892	70.13957214	2000	0	7	0	1	2	2	6	2
-0.46303001	69.03028107	59.99738693	2000	0	7	0	1	3	1	2	1
-1.504202962	60.40829468	57.46184158	2000	0	7	1	0	2	2	2	3
-0.35521701	84.67759705	79.77464294	2000	0	7	1	0	3	2	3	1
-0.475005001	59.45029449	49.85520172	2001	0	7	0	1	1	2	2	2
-0.68779403	62.00495911	59.49027634	2000	1	7	0	1	1	3	3	3
-1.506613016	70.94628143	79.26753998	2000	0	7	0	1	2	1	7	4
-0.789376974	62.00495911	80.28175354	2000	2	7	1	0	1	3	3	1
-0.186582997	63.60162354	71.6608963	2001	0	7	1	0	2	1	3	2
-0.902818024	65.5176239	52.39075089	1999	2	7	0	1	3	9	6	1
-0.688517988	63.28229141	79.26753998	2000	0	7	1	0	2	2	3	2
0.005556	62.96295547	58.47605896	1999	0	7	0	1	2	2	3	2
-0.414234996	63.92095566	77.2390976	2000	0	7	1	0	3	2	3	2
-0.583011985	64.24028778	61.5187149	1999	0	7	1	0	1	3	3	3
-1.409019947	59.76962662	64.56137085	2000	1	7	1	0	2	2	3	4
-0.557717025	56.57629776	61.5187149	2000	0	7	1	0	3	2	3	2
-0.55340898	66.47561646	68.87179565	2000	0	7	1	0	2	3	3	1
-0.307188004	62.64362335	68.11113739	2000	0	7	1	0	2	1	3	2
0.193304002	84.67759705	76.22488403	2001	2	7	0	1	3	3	2	2
-0.985881984	70.94628143	75.97132874	2001	0	7	1	0	3	3	4	3
-1.085685015	68.39161682	70.13957214	2000	0	7	0	1	2	3	3	3
-1.135740995	67.11428833	57.46184158	2000	0	7	0	1	3	3	3	0
-1.323647976	56.57629776	55.43340302	2000	0	7	1	0	3	2	3	0
-0.598469973	59.45029449	64.81492615	2000	1	7	1	0	3	3	6	2
-0.327262998	77.01360321	64.05426025	2000	4	7	0	1	3	3	3	1
-0.638315022	60.08896255	55.94051361	2000	0	7	0	1	2	2	2	1
0.938166022	74.13961029	61.5187149	2001	0	7	1	0	3	3	3	1
0.270922005	81.48426819	83.83152008	2000	0	7	1	0	3	1	2	5
-1.328732014	73.50094604	74.95710754	2000	0	7	1	0	2	2	2	2
-0.373937011	75.09761047	79.26753998	2000	0	7	1	0	2	2	2	2
-0.65742898	70.30761719	78.76042938	2000	5	7	1	0	1	2	3	1
1.850075006	88.50959015	87.12773132	2001	0	7	1	0	2	2	2	2
-0.454804003	64.55962372	56.95473099	2000	0	7	0	1	3	3	3	2
0.599695027	80.52626801	68.11113739	1999	0	7	1	0	3	3	3	3
-0.148348004	65.19828796	80.28175354	2001	3	7	1	0	2	3	3	2
-0.002673	69.66894531	75.46421814	2000	0	7	0	1	3	7	2	1
1.311844945	78.29093933	76.73199463	2001	0	7	1	0	2	2	2	2
-1.722802997	62.32429123	57.96895218	2000	0	7	1	0	3	2	3	2
-1.590692043	56.57629776	70.64668274	2000	0	7	1	0	2	1	3	3
0.199316993	70.6269455	78.76042938	1999	0	7	0	1	4	3	3	2
0.182114005	77.97160339	81.80308533	2000	0	7	1	0	3	6	6	2
2.07327199	82.12293243	85.35284424	2000	0	7	1	0	3	1	3	2
-0.208575994	85.95492554	84.33863068	2000	0	7	1	0	3	2	2	2
0.128195003	62.64362335	67.0969162	1999	0	7	0	1	3	3	3	2
0.517542005	80.20693207	65.57559204	2001	0	7	0	1	3	3	3	2
-0.125119001	83.08093262	83.83152008	2001	1	7	1	0	3	3	3	2
1.184612989	84.0389328	81.29597473	2002	0	7	0	1	2	3	6	1
-0.500276983	77.01360321	64.56137085	1999	2	7	0	1	3	4	3	3
0.160251006	82.44226837	86.11351013	2000	0	7	1	0	3	3	3	2
-0.717426002	69.66894531	82.31018829	1999	0	7	1	0	3	2	3	5
-0.183099002	63.71990204	66.17954254	1999	0	9	1	0	3	6	6	1
-0.426315993	70.11418152	71.78134155	1998	5	9	1	0	3	3	2	1
-0.625581026	67.06929016	67.78005981	2000	0	9	0	1	2	3	3	1
-0.943746984	60.37051392	77.78326416	1998	8	9	1	0	3	3	2	1
-1.223827958	71.33214569	75.78262329	1998	0	9	1	0	3	2	3	3
-1.228525043	71.33214569	66.57967377	1999	0	9	1	0	3	2	2	2
-0.632266998	74.07254791	65.77941895	1997	0	9	0	1	1	2	3	2
-0.443571001	63.11091995	69.38056946	1997	2	9	1	0	2	3	6	2
-0.554796994	82.29376984	77.38313293	1998	0	9	1	0	3	4	4	1
-1.155843973	78.63989258	62.17826462	1997	0	9	1	0	3	2	3	2
-0.104000002	70.72315979	63.77877426	1998	0	9	1	0	3	3	3	2
-0.07858	69.50520325	72.18146515	1998	1	9	1	0	3	3	3	2
-0.391599	74.07254791	76.58287811	1998	1	9	1	0	3	2	3	2
-0.198728994	80.46683502	84.18531036	1999	3	9	1	0	1	1	2	2
0.301081985	83.81621552	64.97916412	1998	5	9	0	1	3	2	3	2
-0.578463018	61.58847427	62.57839203	1998	0	9	0	1	2	2	2	2
0.407469004	81.9892807	76.58287811	1998	0	9	1	0	2	1	2	1
-0.407025993	82.59825897	86.98621368	1997	1	9	1	0	2	2	2	2
0.040254001	81.68479156	82.98493195	1998	3	9	1	0	2	2	2	2
-0.658912003	60.06602478	59.37736511	1997	0	9	0	1	3	2	3	3
-1.045268059	71.33214569	69.78070068	1998	0	9	0	1	3	1	2	0
-0.020036001	52.14929199	54.57582855	1996	0	9	0	1	2	2	3	1
-0.340790004	67.3737793	63.77877426	1998	0	9	0	1	2	2	3	3
-1.232732058	84.72969055	89.38697815	1998	3	9	1	0	3	3	3	1
-1.832708001	54.28071976	60.17762375	1998	0	9	0	1	2	3	3	2
0.312848002	76.50846863	78.18338776	1998	0	9	1	0	2	2	2	3
-0.102597997	62.19745255	55.37608337	1998	0	9	0	1	3	3	3	1
-0.271515995	81.07581329	77.78326416	1997	2	9	1	0	3	2	2	2
-1.319340944	60.06602478	56.17634201	1997	5	9	0	1	2	2	3	3
-0.493400007	75.89949036	59.77749252	1998	0	9	0	1	1	1	2	1
-0.313825995	62.80643082	67.37992859	1998	0	9	1	0	3	1	3	3
-0.845975995	84.12071228	88.1865921	1998	0	9	1	0	3	1	3	2
-0.563983023	72.2456131	76.98300934	1997	1	9	1	0	2	2	3	1
-0.462085992	72.85459137	69.38056946	1997	0	9	1	0	3	2	3	1
-1.272142053	51.23582458	54.97595596	1996	0	9	1	0	3	1	2	3
-0.31775099	81.38030243	84.58544159	1998	2	9	1	0	2	2	3	2
0.451894999	75.59500122	62.17826462	1997	0	9	0	1	2	1	2	2
-0.70480603	75.59500122	69.78070068	1998	2	9	1	0	3	2	6	2
-0.902815998	64.63336945	64.17890167	1999	0	9	1	0	2	2	3	2
0.219537005	60.06602478	66.17954254	1998	1	9	1	0	2	2	3	3
0.30378899	76.20397949	72.18146515	1998	0	9	1	0	3	2	3	2
-1.247467995	63.71990204	58.9772377	1997	1	9	1	0	3	2	3	4
-0.059062	58.84806442	58.9772377	2000	0	9	1	0	3	2	3	2
-0.679171026	63.71990204	55.37608337	1999	5	9	1	0	3	3	3	4
-0.937862992	64.02439117	56.57646942	1997	0	9	0	1	3	2	3	2
-0.414510012	51.23582458	59.37736511	1999	0	9	0	1	3	2	3	2
-0.784377992	64.93785858	52.97531509	1999	0	9	1	0	3	3	3	3
-1.096580982	62.80643082	54.97595596	1998	0	9	0	1	1	2	3	2
0.436659008	84.12071228	84.98557281	1999	0	9	1	0	3	2	3	1
0.792178988	83.51172638	85.38569641	1998	0	9	1	0	3	6	2	5
-0.611247003	78.03091431	74.58223724	1998	0	9	0	1	3	3	3	0
0.232106999	82.29376984	77.78326416	1999	2	9	0	1	3	3	3	1
0.517840981	80.77132416	86.58608246	1998	0	9	1	0	1	2	2	1
0.765173972	83.51172638	81.38441467	1998	1	9	1	0	2	2	3	2
-1.048971057	69.80969238	70.98108673	1996	0	9	1	0	1	2	3	4
0.157018006	77.1174469	77.38313293	1999	2	9	1	0	3	2	3	3
0.458507001	78.63989258	64.17890167	1999	0	9	0	1	3	1	2	2
-0.914677024	74.07254791	68.58031464	1997	0	9	0	1	1	2	3	2
0.112346999	77.1174469	76.98300934	1999	0	9	0	1	3	2	3	2
0.603960991	84.12071228	87.38633728	1999	0	9	0	1	3	2	3	2
-1.621503949	54.88969803	57.37672424	1998	0	9	0	1	3	3	3	2
-0.027129	72.2456131	64.5790329	1997	1	9	0	1	3	3	3	1
0.734169006	78.94438171	58.57711029	1997	2	9	0	1	2	2	3	1
0.506763995	84.42520142	83.78518677	1999	0	9	1	0	3	2	3	3
0.976013005	83.51172638	81.7845459	1998	0	9	1	0	2	2	3	2
-1.565927029	67.67826843	71.78134155	1998	1	9	1	0	3	3	3	2
-1.395419955	65.85132599	71.78134155	1999	1	9	1	0	2	3	6	2
-1.27068603	82.59825897	77.38313293	1999	0	9	1	0	3	2	2	2
-0.26244399	75.29050446	61.77813339	1998	0	9	1	0	3	3	2	1
-1.253326058	62.19745255	71.78134155	1998	0	9	0	1	2	3	3	2
-0.729462981	50.32235336	57.77685165	1999	0	9	0	1	1	1	3	2
-1.501778007	66.46030426	69.78070068	1997	0	9	0	1	2	1	2	2
-0.092606001	60.97949219	70.18082428	1998	0	9	0	1	2	2	1	2
-0.889865994	60.37051392	67.78005981	1998	0	9	0	1	3	2	3	2
-1.134699941	51.54031372	57.77685165	1999	0	9	1	0	2	1	2	3
-1.673310041	49.40888596	55.77621078	1997	0	9	1	0	3	1	2	2
-0.780713975	70.41867065	69.78070068	1997	0	9	0	1	3	2	2	2
-1.40702498	53.97623062	61.77813339	1999	0	9	0	1	3	3	3	3
-0.183893993	60.67500305	58.9772377	1998	0	9	0	1	3	1	3	3
0.715027988	52.14929199	53.3754425	1998	0	9	1	0	3	2	2	2
-0.440548986	53.36725235	58.17698288	1998	0	9	1	0	2	2	2	1
-0.720179975	77.42193604	76.98300934	1998	0	9	1	0	2	2	3	3
-1.15793097	55.19419098	59.37736511	1998	2	9	1	0	2	2	3	1
-0.603794992	62.80643082	64.5790329	1998	0	9	1	0	2	3	2	2
-0.879301012	51.23582458	58.17698288	1998	0	9	1	0	3	3	2	2
0.251242995	81.38030243	72.18146515	1998	0	9	1	0	2	1	2	4
0.077398002	77.72642517	87.38633728	1998	0	9	1	0	2	2	2	4
-0.470827013	64.63336945	78.58351898	2000	4	9	0	1	3	1	2	3
-0.771205008	77.72642517	76.58287811	1998	3	9	1	0	3	2	3	3
-0.513646007	76.20397949	73.78198242	1997	0	9	1	0	2	1	3	4
1.018450022	84.12071228	87.38633728	1998	0	9	1	0	3	2	3	2
-0.100047998	78.63989258	81.7845459	1999	0	9	1	0	3	2	3	2
-1.070147038	72.85459137	74.18210602	1998	2	9	1	0	2	1	2	2
-0.862957001	68.89622498	89.78710938	1998	0	9	1	0	2	3	6	3
-1.251477003	63.11091995	71.78134155	1999	1	9	1	0	3	3	3	2
-1.407106996	73.76805878	72.9817276	1997	1	9	1	0	3	1	2	3
0.065288998	80.16234589	80.58415985	1998	0	9	1	0	1	2	3	0
-1.387011051	78.03091431	81.38441467	1998	0	9	1	0	2	6	1	0
-1.273385048	68.89622498	76.18274689	1998	0	9	1	0	2	3	2	3
-0.114138998	71.94112396	74.18210602	1998	3	9	1	0	3	2	3	3
-0.707255006	58.8053093	58.46499252	1999	0	7	0	1	3	3	3	3
0.657739997	68.82230377	86.36949921	2000	3	7	0	1	4	2	2	2
-0.039163999	60.52251053	61.16542816	2000	0	7	1	0	3	1	3	1
-1.86491704	80.27029419	77.81811523	1998	5	7	1	0	2	2	3	3
-0.044929001	85.99429321	93.12058258	2001	0	7	1	0	3	2	3	1
-0.039163999	71.68430328	72.8673172	2000	0	7	1	0	3	6	2	3
-1.271319032	73.11530304	58.01491928	2000	0	7	0	1	2	1	3	1
0.070703	69.39470673	79.6184082	1998	0	7	1	0	3	3	3	1
-0.495784998	63.95690536	67.46644592	2000	0	7	1	0	3	2	2	4
0.996716022	72.54290009	80.96862793	2000	0	7	0	1	2	3	3	1
0.49930501	69.10850525	60.71535492	2000	0	7	0	1	3	3	3	1
0.486966014	57.08811188	59.81520844	2000	0	7	0	1	3	3	3	1
-1.728309989	72.25669861	65.66615295	2000	0	7	0	1	1	3	2	0
-0.464704007	60.23630905	61.16542816	1999	0	7	0	1	1	2	6	3
-0.882879019	61.66730881	60.71535492	1998	0	7	0	1	1	3	3	2
-0.74535799	58.8053093	62.96571732	1999	0	7	1	0	1	2	3	2
-1.127110958	72.25669861	61.16542816	2001	1	7	0	1	3	1	3	3
-0.067160003	77.98069763	71.51709747	2000	0	7	0	1	2	3	4	1
0.269639999	70.539505	65.66615295	2000	0	7	0	1	2	3	6	1
0.836889029	85.70809174	88.61985779	2001	2	7	0	1	2	2	3	1
0.227835998	81.70129395	68.36659241	1999	0	7	0	1	3	6	2	1
-1.219154954	56.22951126	61.6155014	1998	0	7	0	1	3	1	3	3
-0.896520019	73.40150452	59.36513901	2000	0	7	0	1	2	3	3	1
0.008402	81.12889862	87.26963806	2000	0	7	1	0	2	3	3	2
-0.738601983	69.39470673	65.66615295	2001	0	7	1	0	3	3	3	1
-1.86491704	82.55989838	82.31884003	2000	3	7	1	0	3	3	2	2
-0.961390972	57.94671249	62.51564789	1999	0	7	1	0	3	3	3	2
-0.977347016	80.55649567	71.96717072	2001	0	7	0	1	3	3	3	1
-0.833947003	67.10510254	76.01782227	1999	0	7	1	0	3	2	6	2
-0.305629998	85.13569641	83.66905975	1999	0	7	1	0	2	2	6	2
-0.688305974	68.53610229	78.71826172	1998	0	7	1	0	3	6	6	2
-1.387107968	77.40830231	71.06702423	2000	0	7	0	1	3	3	3	3
-0.140784994	77.98069763	66.56629944	1997	0	7	1	0	2	1	3	1
-0.846386015	58.8053093	60.71535492	2001	0	7	0	1	3	3	3	1
0.390610009	77.98069763	74.66761017	1998	0	7	1	0	3	3	2	2
-1.142191052	68.24990082	72.8673172	2000	0	7	0	1	3	6	6	0
-1.858006954	57.66051102	63.41579056	1999	0	7	0	1	3	1	2	1
-0.638275027	58.8053093	58.91506577	2000	0	7	0	1	2	3	3	3
-0.685199976	75.97730255	58.91506577	1999	0	7	0	1	2	3	1	3
-1.127110958	59.66390991	61.16542816	1998	0	7	0	1	1	1	2	4
-0.355291009	71.68430328	67.46644592	2000	0	7	1	0	3	2	3	2
-1.82040298	56.22951126	61.6155014	1998	0	7	0	1	2	2	3	1
0.765406013	82.2736969	83.21898651	1998	0	7	0	1	1	1	1	3
0.27769199	80.27029419	88.61985779	2000	0	7	1	0	3	3	2	2
0.493629992	85.13569641	87.7197113	2001	0	7	1	0	2	3	3	2
-0.300159007	78.83929443	87.26963806	2000	0	7	1	0	3	3	3	1
0.919542015	86.28049469	89.06993103	2002	0	7	0	1	3	3	3	3
-0.60434401	86.28049469	91.77037048	2000	0	7	1	0	3	3	4	2
-0.243125007	86.56669617	88.16978455	2001	0	7	1	0	3	3	7	1
-0.650161982	69.96710205	64.76600647	1999	0	7	0	1	3	1	1	0
-1.623399973	56.22951126	59.36513901	2000	0	7	0	1	2	3	6	1
-1.079202056	63.09830856	57.56484604	1998	3	7	0	1	2	1	2	2
-0.561863005	73.97389984	70.16687775	2000	6	7	1	0	3	2	2	1
-1.307198048	65.10170746	67.01637268	2001	0	7	1	0	3	3	3	1
-1.593448997	64.5293045	72.8673172	1999	0	7	1	0	3	2	3	1
-0.190458998	71.97050476	62.96571732	2000	0	7	0	1	2	3	3	1
-0.810548007	58.8053093	60.71535492	2000	0	7	0	1	2	2	2	2
-0.158423007	79.98410034	75.56774902	2001	0	7	1	0	2	2	3	1
-0.617191017	57.94671249	67.01637268	2000	3	7	0	1	3	4	3	0
0.200883001	72.82910156	80.96862793	1999	0	7	1	0	2	2	3	1
0.746814013	81.70129395	80.51855469	2001	1	7	1	0	3	2	3	2
0.190809995	86.28049469	72.8673172	2000	0	7	0	1	3	3	3	3
0.009679	79.41169739	67.91651917	2000	0	7	0	1	3	2	3	2
-1.143941998	82.2736969	78.71826172	1999	0	7	0	1	3	3	6	2
-1.506613016	84.27709198	72.8673172	2001	0	7	0	1	2	2	3	3
-1.312849045	56.22951126	59.36513901	1999	0	7	1	0	3	3	3	2
-0.200985998	68.53610229	61.6155014	2000	0	7	1	0	2	2	6	2
-0.002716	83.1322937	87.26963806	2000	0	7	1	0	3	2	2	2
